"","variable","year","mean","sd","lower","upper"
"1","b_t",2005,1165.40509423584,1214.29420014525,273.323814010471,3256.18680184099
"2","b_t",2006,892.455058765325,957.514975105814,194.054418717708,2638.65647687536
"3","b_t",2007,832.74692263507,949.658326921769,174.80626738036,2432.419268147
"4","b_t",2008,1011.78967720056,1112.04058417413,208.592285169123,2986.35642041859
"5","b_t",2009,1373.14590002744,1472.60319947493,284.571788610077,4083.19321940105
"6","b_t",2010,1546.13900930106,1666.90747758208,326.570082054134,4476.45687342868
"7","b_t",2011,1857.94543974505,2000.78153226569,375.925845355894,5279.92309480836
"8","b_t",2012,2189.15202623386,2471.70272836155,460.30273701271,6278.960831859
"9","b_t",2013,2196.40267686651,2409.2821062801,461.012740621113,6362.52914441161
"10","b_t",2014,2512.18921776237,2790.03167043235,536.095637398161,7222.48180879374
"11","b_t",2015,4026.26862503849,4346.79189064761,850.251719195357,11516.0468508485
"12","b_t",2016,2051.23688514737,2388.15683456071,432.103831666858,6186.43549949517
"13","b_t",2017,1253.40283994339,1597.47739616484,273.359508953142,3732.33229479061
"14","b_t",2018,714.290892752867,835.903548763959,140.832935180341,2091.98614932988
"15","bmsy",2005,810.888770595657,837.36629679559,195.943632774807,2221.78284521619
"16","ck",2005,0.0120967208836414,0.00828626631255112,0.00247548980068058,0.0280692968806284
"17","ck",2006,0.0098973170866157,0.00677967243754183,0.00202540074601138,0.0229657883568778
"18","ck",2007,0.0109970189851286,0.00753296937504648,0.00225044527334598,0.0255175426187531
"19","ck",2008,0.0131964227821543,0.00903956325005577,0.00270053432801517,0.0306210511425037
"20","ck",2009,0.02309373986877,0.0158192356875976,0.00472593507402655,0.0535868394993815
"21","ck",2010,0.0263928455643085,0.0180791265001115,0.00540106865603035,0.0612421022850074
"22","ck",2011,0.0296919512598471,0.0203390173126255,0.00607620223803414,0.0688973650706333
"23","ck",2012,0.0362901626509242,0.0248587989376534,0.00742646940204173,0.0842078906418852
"24","ck",2013,0.0318913550568728,0.0218456111876348,0.00652629129270334,0.074000873594384
"25","ck",2014,0.0329910569553857,0.0225989081251394,0.00675133582003793,0.0765526278562593
"26","ck",2015,0.136363035415594,0.0934088202505763,0.0279055213894901,0.316417528472538
"27","ck",2016,0.133063929720055,0.0911489294380624,0.0272303878074863,0.308762265686912
"28","ck",2017,0.148459756299235,0.101695086563127,0.0303810111901707,0.344486825353167
"29","ck",2018,0.206743956920417,0.141619824250874,0.0423083711389044,0.479729801232558
"30","crashed",2005,0,0,0,0
"31","delta",2005,100,0,100,100
"32","dep_t",2005,0.719197816327813,0.0697121727197725,0.611868617118363,0.8354919158464
"33","dep_t",2006,0.556433906854136,0.169509159151011,0.327940917005258,0.853074355888321
"34","dep_t",2007,0.519887916430366,0.182664825390621,0.282297471646103,0.83002707064501
"35","dep_t",2008,0.635888803406636,0.23252894788127,0.331286076668327,1.03929894292254
"36","dep_t",2009,0.869156549188888,0.32443772694634,0.449740482635119,1.43302651378121
"37","dep_t",2010,0.977514094823151,0.349767450385835,0.517394664563918,1.58259353059059
"38","dep_t",2011,1.16387440587066,0.419459249594267,0.620207197141917,1.8971415209313
"39","dep_t",2012,1.36154633701854,0.470038255888164,0.724880408052548,2.18457734664153
"40","dep_t",2013,1.37066039518245,0.460559163909089,0.736051261722997,2.1740218094335
"41","dep_t",2014,1.56539454534525,0.496439748195039,0.85423816523581,2.42275902598978
"42","dep_t",2015,2.56690735500692,0.975727068804063,1.30933276876507,4.31907564861494
"43","dep_t",2016,1.28137976046057,0.536340028661711,0.636893057885249,2.21305588529
"44","dep_t",2017,0.762044539967595,0.289507082687551,0.40042815674886,1.27055101129138
"45","dep_t",2018,0.424151089423668,0.113403453828438,0.268472542387114,0.623896388692769
"46","growth_t",2005,0.0351410779590266,0.00922547970804357,0.0215391504910393,0.0507171622280072
"47","growth_t",2006,0.0389234187536893,0.0152054473254773,0.0201355959172317,0.0572535592794062
"48","growth_t",2007,0.0387210121080026,0.016536023888635,0.0209075084668375,0.0566849895041109
"49","growth_t",2008,0.0320068292658226,0.0284107632682963,-0.00621061054047311,0.0560093547252436
"50","growth_t",2009,0.00259668197523918,0.0685903248461639,-0.111726343782501,0.051536772967166
"51","growth_t",2010,-0.0164920622900232,0.0930782034794033,-0.153689438478405,0.0478579595567912
"52","growth_t",2011,-0.0640461552890291,0.153279246563672,-0.301864785929753,0.041591650552854
"53","growth_t",2012,-0.122671830025913,0.178190208281508,-0.464097688638741,0.0347660235855447
"54","growth_t",2013,-0.123437163373675,0.177826061996869,-0.4477126100126,0.0351265477465697
"55","growth_t",2014,-0.195165538301936,0.216826504271644,-0.576802839112444,0.022185104728367
"56","growth_t",2015,-0.873765182721263,0.899680639240415,-2.61341162409797,-0.0665673719541868
"57","growth_t",2016,-0.108213126134999,0.235242766476208,-0.457550340686228,0.0442323740609118
"58","growth_t",2017,0.0184468634678959,0.0571479557622065,-0.0582126074357964,0.0544395946569554
"59","growth_t",2018,0.0412568055273292,0.00912092731831263,0.0284576576353984,0.0571381399461844
"60","index_hat_t",2005,1165.40509423584,1214.29420014525,273.323814010471,3256.18680184099
"61","index_hat_t",2006,892.455058765325,957.514975105814,194.054418717708,2638.65647687536
"62","index_hat_t",2007,832.74692263507,949.658326921769,174.80626738036,2432.419268147
"63","index_hat_t",2008,1011.78967720056,1112.04058417413,208.592285169123,2986.35642041859
"64","index_hat_t",2009,1373.14590002744,1472.60319947493,284.571788610077,4083.19321940105
"65","index_hat_t",2010,1546.13900930106,1666.90747758208,326.570082054134,4476.45687342868
"66","index_hat_t",2011,1857.94543974505,2000.78153226569,375.925845355894,5279.92309480836
"67","index_hat_t",2012,2189.15202623386,2471.70272836155,460.30273701271,6278.960831859
"68","index_hat_t",2013,2196.40267686651,2409.2821062801,461.012740621113,6362.52914441161
"69","index_hat_t",2014,2512.18921776237,2790.03167043235,536.095637398161,7222.48180879374
"70","index_hat_t",2015,4026.26862503849,4346.79189064761,850.251719195357,11516.0468508485
