"","variable","year","mean","sd","lower","upper"
"1","b_t",2006,565.122096792137,122.427503961448,396.246842091252,776.710778852619
"2","b_t",2007,493.574716189578,115.519223889696,341.10927326499,684.59460594075
"3","b_t",2008,402.567175429313,103.358379749957,268.54124887088,574.484977088341
"4","b_t",2009,345.004694504142,88.712371787891,231.26479563586,497.71332012487
"5","b_t",2010,344.713791981802,82.8997503118701,238.056392189621,488.622304195459
"6","b_t",2011,337.919226111838,81.9707043873202,230.419744683852,478.074765615064
"7","b_t",2012,345.984602547398,85.4640307473101,234.935661505781,488.848223568505
"8","b_t",2013,340.691255360445,81.6403506277632,232.246200932058,477.811990296181
"9","b_t",2014,395.991671596989,92.8097123043782,270.972457370769,557.665678716176
"10","b_t",2015,399.59147294436,98.387930898758,275.863718005305,569.575910923517
"11","b_t",2016,354.106159743613,93.8850389744946,240.298241456929,515.201944483617
"12","b_t",2017,291.344759433934,97.3990033997342,175.163726079683,453.277426409137
"13","b_t",2018,331.508793621722,106.012823032373,194.794266572571,515.990282059089
"14","bmsy",2006,387.242433576873,71.4002005759279,289.124550857386,509.872646298153
"15","ck",2006,0.309140504834199,0.0537951015174577,0.227507792250223,0.401211178031144
"16","ck",2007,0.349115570114484,0.0607513646447151,0.256926903317062,0.453091933811034
"17","ck",2008,0.275827950433962,0.0479982155780765,0.20299186636119,0.357977214881237
"18","ck",2009,0.20520533510546,0.0357088173865883,0.151018103476441,0.266321213003432
"19","ck",2010,0.229190374273631,0.0398825752629428,0.168669570116544,0.297449666471366
"20","ck",2011,0.215865352513536,0.0375638208871903,0.158863199760931,0.280156081211403
"21","ck",2012,0.219862859041564,0.038259447199916,0.161805110867615,0.285344156789391
"22","ck",2013,0.194545317697384,0.0338538138859863,0.14317300719195,0.252486344795462
"23","ck",2014,0.25584041779382,0.0445200840144477,0.18828231082777,0.332036836991292
"24","ck",2015,0.285155465666029,0.0496213436411032,0.209856325610119,0.370082724563211
"25","ck",2016,0.310473007010209,0.0540269769550329,0.228488429285784,0.402940536557141
"26","ck",2017,0.1545702524171,0.0268975507587288,0.113753896125111,0.200605589015572
"27","ck",2018,0.295815483074105,0.0514763471417052,0.21770142189461,0.383917592771181
"28","crashed",2006,0,0,0,0
"29","delta",2006,100,0,100,100
"30","dep_t",2006,0.728479857736717,0.0681388172300846,0.62748973401675,0.837680707490318
"31","dep_t",2007,0.634895693081575,0.0656223935080969,0.545243349950061,0.747390194705809
"32","dep_t",2008,0.51625078630018,0.0614201049390951,0.432838200297014,0.622673519136755
"33","dep_t",2009,0.442459684070233,0.0534679238536702,0.369326085111615,0.534898232154059
"34","dep_t",2010,0.443419695876503,0.0513315009093326,0.374963794293208,0.53195674747684
"35","dep_t",2011,0.434527586323483,0.051478583552378,0.365211176581704,0.524493890168007
"36","dep_t",2012,0.444619727715063,0.052893138932742,0.372688338605013,0.535384704526451
"37","dep_t",2013,0.438189494004753,0.0510181265630864,0.366404497607517,0.526191840442535
"38","dep_t",2014,0.509915317122934,0.0593968293123297,0.428319973540295,0.608010346622409
"39","dep_t",2015,0.513897441287734,0.0604460457779735,0.432444692602518,0.621502215787696
"40","dep_t",2016,0.454862273589643,0.0651357677306613,0.367070948061002,0.573265561761499
"41","dep_t",2017,0.371563925115714,0.0758178185962411,0.264720863545374,0.504025179468471
"42","dep_t",2018,0.424908668503742,0.0915333479105896,0.283289469516193,0.576867196166101
"43","growth_t",2006,0.185209759057169,0.0486780211599713,0.109685091713006,0.271380514605443
"44","growth_t",2007,0.218011665323443,0.0476190952079229,0.148530940809834,0.298781093637347
"45","growth_t",2008,0.235182875502535,0.0439883473841041,0.169297200326424,0.310187855874745
"46","growth_t",2009,0.232777206669039,0.041250347240036,0.171717027859992,0.304215043323952
"47","growth_t",2010,0.233202383995781,0.0419958103495086,0.171859214862156,0.306316159096015
"48","growth_t",2011,0.232085434673496,0.0414092329029749,0.170773830774805,0.302206097009953
"49","growth_t",2012,0.233134237611805,0.0416465486376368,0.171462558043463,0.304908625313037
"50","growth_t",2013,0.232580192305751,0.0415478969001941,0.170999153626611,0.303479942181181
"51","growth_t",2014,0.235480149747225,0.0434061938915845,0.172352829979016,0.310738740038174
"52","growth_t",2015,0.235346773052433,0.0437849705371144,0.170877106276585,0.310486637495283
"53","growth_t",2016,0.232895880274668,0.0426848189947522,0.169449908773445,0.305152702922286
"54","growth_t",2017,0.217175280042977,0.0406712615068019,0.157653832803135,0.284417806752618
"55","growth_t",2018,0.225525165788091,0.0438774014477627,0.160371462887016,0.300296263197946
"56","index_hat_t",2006,565.122096792137,122.427503961448,396.246842091252,776.710778852619
"57","index_hat_t",2007,493.574716189578,115.519223889696,341.10927326499,684.59460594075
"58","index_hat_t",2008,402.567175429313,103.358379749957,268.54124887088,574.484977088341
"59","index_hat_t",2009,345.004694504142,88.712371787891,231.26479563586,497.71332012487
"60","index_hat_t",2010,344.713791981802,82.8997503118701,238.056392189621,488.622304195459
"61","index_hat_t",2011,337.919226111838,81.9707043873202,230.419744683852,478.074765615064
"62","index_hat_t",2012,345.984602547398,85.4640307473101,234.935661505781,488.848223568505
"63","index_hat_t",2013,340.691255360445,81.6403506277632,232.246200932058,477.811990296181
"64","index_hat_t",2014,395.991671596989,92.8097123043782,270.972457370769,557.665678716176
"65","index_hat_t",2015,399.59147294436,98.387930898758,275.863718005305,569.575910923517
"66","index_hat_t",2016,354.106159743613,93.8850389744946,240.298241456929,515.201944483617
"67","index_hat_t",2017,291.344759433934,97.3990033997342,175.163726079683,453.277426409137
"68","index_hat_t",2018,331.508793621722,106.012823032373,194.794266572571,515.990282059089
"69","k",2006,774.484867153746,142.800401151856,578.249101714772,1019.74529259631
"70","log_b",2006,6.31495699564241,0.20840187474121,5.98203735567393,6.65506802123046
"71","log_b",2007,6.17664390883965,0.220710654670171,5.83220272955877,6.52882684647528
"72","log_b",2008,5.96820359737191,0.239953023544808,5.59300450479533,6.35347394521394
"73","log_b",2009,5.81372307012182,0.240470320243606,5.44356334193846,6.21002424603375
"74","log_b",2010,5.81646530444753,0.225505823953625,5.47250758752508,6.19158971767558
"75","log_b",2011,5.79592706507333,0.228679531785309,5.43990262254675,6.16976713078023
"76","log_b",2012,5.81885023460417,0.23106921942888,5.45931169480345,6.19205205885449
"77","log_b",2013,5.80447092116861,0.227505890247355,5.44779801939326,6.16921732820185
"78","log_b",2014,5.95605743740272,0.222426718098544,5.60201718190233,6.32375963267712
"79","log_b",2015,5.96378242992703,0.226229283669634,5.61990696842686,6.34489206798564
"80","log_b",2016,5.83857429717685,0.243951325076838,5.4818808246002,6.24455894643018
"81","log_b",2017,5.62573513265012,0.307130016097189,5.16572110553504,6.11650297525652
"82","log_b",2018,5.75648139720965,0.305696280213971,5.27194379938182,6.24608792255093
"83","log_b_div_bmsy",2006,0.371951676575456,0.0941407469966973,0.227119181431883,0.516028908546053
"84","log_b_div_bmsy",2007,0.233638589772702,0.10173747599733,0.0866241101715841,0.401979297764879
