"","variable","year","mean","sd","lower","upper"
"1","b_t",2006,319.520422420205,32.4271700769074,271.129523946838,369.880458105202
"2","b_t",2007,262.694622213833,50.2660771354857,191.495012835674,352.067148897066
"3","b_t",2008,256.979740136945,51.7051232102598,197.793395431405,351.453294055039
"4","b_t",2009,185.408098441704,29.0009116979295,144.514033129366,237.815599469673
"5","b_t",2010,118.919553844933,14.7026368464699,100.920596736882,144.356532767292
"6","b_t",2011,44.0413209304318,7.08418678224908,34.7339085816716,56.2868378209601
"7","b_t",2012,37.582790694184,8.54899946768167,25.0630883666229,51.0684201204723
"8","b_t",2013,81.5454401122145,14.2609136765707,63.082241949097,105.4360349461
"9","b_t",2014,105.346412233557,16.1859161382738,82.4328885879953,133.423135368838
"10","b_t",2015,91.4735168734088,20.5542403133062,65.8910234769544,129.32673485308
"11","b_t",2016,111.421905263581,41.4290508809823,70.0721412347156,183.657705699692
"12","b_t",2017,143.497951213118,73.1764658925522,77.9150741062588,261.997675106146
"13","b_t",2018,182.610825258706,54.2853986324263,111.22182043557,282.85534785231
"14","bmsy",2006,222.86765162961,22.538454528564,189.529836395867,261.084465985621
"15","ck",2006,0.546083108080638,0.054008972156571,0.461536466686124,0.635783853338146
"16","ck",2007,0.51436043790168,0.050871521491874,0.434725219658714,0.598850351484478
"17","ck",2008,0.53928539304229,0.0533366612998502,0.455791199465965,0.62786953151236
"18","ck",2009,0.455446907569329,0.0450448274002937,0.384932903750668,0.530259562327665
"19","ck",2010,0.462244622607677,0.0457171382570145,0.390678170970827,0.538173884153452
"20","ck",2011,0.117827060664702,0.0116533881831606,0.0995846318160931,0.137181578313625
"21","ck",2012,0.0475840052684374,0.00470617599704561,0.0402168705411145,0.0554002527805024
"22","ck",2013,0.183538306035401,0.0181523931314616,0.155122214944299,0.213686689296223
"23","ck",2014,0.299099461687321,0.0295816776957152,0.252791757687006,0.348230160334586
"24","ck",2015,0.192601926086532,0.0190488076070894,0.162782571237845,0.224239118397272
"25","ck",2016,0.212995071201577,0.0210657401772518,0.180018372898322,0.24798208387463
"26","ck",2017,0.167676970945922,0.0165836677991131,0.141716591430594,0.195219938369389
"27","ck",2018,0.183538306035401,0.0181523931314616,0.155122214944299,0.213686689296223
"28","crashed",2006,0,0,0,0
"29","delta",2006,100,0,100,100
"30","dep_t",2006,0.718394312444451,0.04864082388992,0.636126506839409,0.790019079155666
"31","dep_t",2007,0.591410263662349,0.108672592586183,0.439282912718355,0.781576604280943
"32","dep_t",2008,0.582663735133097,0.132413967743269,0.416369182767412,0.828883830587201
"33","dep_t",2009,0.419364176856131,0.0728556427511069,0.311883368205498,0.542823302128236
"34","dep_t",2010,0.268843633654517,0.0378862573245933,0.208781170687976,0.329590091300282
"35","dep_t",2011,0.0996713069389729,0.0184175862945853,0.0762194543569605,0.133867608465126
"36","dep_t",2012,0.0852304078585933,0.021854564570628,0.0547526270905651,0.119260267353687
"37","dep_t",2013,0.185016546260215,0.0387573198097441,0.134872333542245,0.258140608762327
"38","dep_t",2014,0.238328308206693,0.0413914863554894,0.17986106835022,0.311206768002308
"39","dep_t",2015,0.206994958361709,0.0499547255680617,0.142892062552883,0.296554426381363
"40","dep_t",2016,0.252045978202158,0.098212553499035,0.158179714180387,0.430755487215492
"41","dep_t",2017,0.324953937268689,0.171327002180253,0.172538068085842,0.598579508539407
"42","dep_t",2018,0.409798296081632,0.113851466098376,0.256408587903254,0.618581048201374
"43","growth_t",2006,0.336263855110556,0.0521995176129882,0.258549341490963,0.432609598310762
"44","growth_t",2007,0.384582717157988,0.0618138349787707,0.287597244174832,0.451656253672052
"45","growth_t",2008,0.377990673280489,0.080245488726781,0.247516946696573,0.455706887159214
"46","growth_t",2009,0.399776537799169,0.0422362434682338,0.336897830547488,0.473603898109459
"47","growth_t",2010,0.326902237666127,0.0363284975705559,0.270166917935744,0.389299333585081
"48","growth_t",2011,0.150053444420049,0.0287220825670654,0.115425187374244,0.202500592613015
"49","growth_t",2012,0.130324522459799,0.033946093719707,0.0867881960001857,0.18100232395724
"50","growth_t",2013,0.251079852284114,0.0480530432130207,0.182693923183719,0.338423964984326
"51","growth_t",2014,0.302014720914239,0.046499118933939,0.230832610529165,0.380961074387354
"52","growth_t",2015,0.270951718528367,0.0495650581134462,0.206925889233346,0.36250717489896
"53","growth_t",2016,0.300036153678315,0.0619530606294466,0.217690494489322,0.408711076608894
"54","growth_t",2017,0.319269830042328,0.118183343116339,0.20458937878394,0.434988197317674
"55","growth_t",2018,0.384503811985309,0.0525625794049889,0.294795497876244,0.462543508131336
"56","index_hat_t",2006,319.520422420205,32.4271700769074,271.129523946838,369.880458105202
"57","index_hat_t",2007,262.694622213833,50.2660771354857,191.495012835674,352.067148897066
"58","index_hat_t",2008,256.979740136945,51.7051232102598,197.793395431405,351.453294055039
"59","index_hat_t",2009,185.408098441704,29.0009116979295,144.514033129366,237.815599469673
"60","index_hat_t",2010,118.919553844933,14.7026368464699,100.920596736882,144.356532767292
"61","index_hat_t",2011,44.0413209304318,7.08418678224908,34.7339085816716,56.2868378209601
"62","index_hat_t",2012,37.582790694184,8.54899946768167,25.0630883666229,51.0684201204723
"63","index_hat_t",2013,81.5454401122145,14.2609136765707,63.082241949097,105.4360349461
"64","index_hat_t",2014,105.346412233557,16.1859161382738,82.4328885879953,133.423135368838
"65","index_hat_t",2015,91.4735168734088,20.5542403133062,65.8910234769544,129.32673485308
"66","index_hat_t",2016,111.421905263581,41.4290508809823,70.0721412347156,183.657705699692
"67","index_hat_t",2017,143.497951213118,73.1764658925522,77.9150741062588,261.997675106146
"68","index_hat_t",2018,182.610825258706,54.2853986324263,111.22182043557,282.85534785231
"69","k",2006,445.73530325922,45.0769090571281,379.059672791733,522.168931971243
"70","log_b",2006,5.76166742018593,0.101704829097826,5.60259665481237,5.91317981537217
"71","log_b",2007,5.55318878272322,0.188134314549933,5.25486175592002,5.8638219060409
"72","log_b",2008,5.53044482235344,0.189330607302255,5.28722298954334,5.86207681959312
"73","log_b",2009,5.21072493139046,0.153031032748835,4.97337660495973,5.47149558072728
"74","log_b",2010,4.77135422002892,0.117243660569506,4.61433403612348,4.97228603886454
"75","log_b",2011,3.77292619090747,0.154727361482797,3.54771621950443,4.03046070734001
"76","log_b",2012,3.60226724675045,0.218744821541062,3.22139609019975,3.93316624210621
"77","log_b",2013,4.38704638868798,0.165540895475988,4.14443930016328,4.6581044596585
"78","log_b",2014,4.64594658795663,0.149207883206345,4.41198447114304,4.89352554593714
"79","log_b",2015,4.49322721160297,0.209692688843823,4.18800221791592,4.8623420271695
"80","log_b",2016,4.66045724981245,0.309831514244798,4.24952527435079,5.21307365973365
"81","log_b",2017,4.87777128253892,0.393833752998719,4.3556193671741,5.56833562764572
"82","log_b",2018,5.16497634968219,0.291097213400494,4.71152657794228,5.64493557570326
"83","log_b_div_bmsy",2006,0.360098015022714,0.0681994438420828,0.240789355219142,0.457448997562682
"84","log_b_div_bmsy",2007,0.15161937756,0.179672443603415,-0.129464445970625,0.446705031237666
"85","log_b_div_bmsy",2008,0.128875417190222,0.216902769495338,-0.183035773160284,0.505471900478079
"86","log_b_div_bmsy",2009,-0.19084447377276,0.173266056544392,-0.471979227652402,0.0821757576462114
